model,n,d,r,p,i,seed,epsilon,tau,status,optimal,cuts,runtime,gap
ILP,200,0.2,0.0001,"(75, 175)",0,4029091080,1.0,,2,True,6.0,4.0088958740234375,
MILP,200,0.2,0.0001,"(75, 175)",0,4029091080,1.0,,2,True,9.0,4.239788055419922,
ILP,200,0.2,0.0001,"(75, 175)",0,4029091080,5.0,,2,True,25.0,3.9793131351470947,
MILP,200,0.2,0.0001,"(75, 175)",0,4029091080,5.0,,2,True,55.0,4.590059995651245,
ILP,200,0.2,0.0001,"(75, 175)",0,4029091080,10.0,,2,True,68.0,5.317528009414673,
MILP,200,0.2,0.0001,"(75, 175)",0,4029091080,10.0,,2,True,107.0,6.334390878677368,
ILP,200,0.2,0.0001,"(75, 175)",0,4029091080,20.0,,2,True,100.0,4.0680389404296875,
MILP,200,0.2,0.0001,"(75, 175)",0,4029091080,20.0,,2,True,201.0,6.395357131958008,
ILP,200,0.2,0.0001,"(75, 175)",0,4029091080,1000.0,,2,True,479.0,3.442784070968628,
MILP,200,0.2,0.0001,"(75, 175)",0,4029091080,1000.0,,2,True,669.0,7.030102014541626,
RelaxedMILP,200,0.2,0.0001,"(75, 175)",0,4029091080,,10.0,2,True,,1.4510951042175293,9.905066131793095e-05
RelaxedMILP,200,0.2,0.0001,"(75, 175)",0,4029091080,,20.0,2,True,,1.4255571365356445,9.905066131793095e-05
RelaxedMILP,200,0.2,0.0001,"(75, 175)",0,4029091080,,30.0,2,True,,2.0364601612091064,9.905066131793095e-05
RelaxedMILP,200,0.2,0.0001,"(75, 175)",0,4029091080,,40.0,2,True,,1.9082560539245605,9.905066131793095e-05
RelaxedMILP,200,0.2,0.0001,"(75, 175)",0,4029091080,,50.0,2,True,,1.8784229755401611,9.905066131793095e-05
RelaxedMILP,200,0.2,0.0001,"(75, 175)",0,4029091080,,60.0,2,True,,1.7003490924835205,9.905066131793095e-05
ILP,300,0.1,3e-05,"(75, 175)",2,3923660234,1.0,,2,True,13.0,41.197328090667725,
MILP,300,0.1,3e-05,"(75, 175)",2,3923660234,1.0,,2,True,18.0,52.0397469997406,
ILP,300,0.1,3e-05,"(75, 175)",2,3923660234,5.0,,2,True,65.0,40.4096200466156,
MILP,300,0.1,3e-05,"(75, 175)",2,3923660234,5.0,,2,True,90.0,43.82007384300232,
ILP,300,0.1,3e-05,"(75, 175)",2,3923660234,10.0,,2,True,100.0,34.33845520019531,
MILP,300,0.1,3e-05,"(75, 175)",2,3923660234,10.0,,2,True,187.0,42.796566009521484,
ILP,300,0.1,3e-05,"(75, 175)",2,3923660234,20.0,,2,True,238.0,40.12717390060425,
MILP,300,0.1,3e-05,"(75, 175)",2,3923660234,20.0,,2,True,285.0,45.93158411979675,
ILP,300,0.1,3e-05,"(75, 175)",2,3923660234,1000.0,,2,True,2348.0,86.88829398155212,
MILP,300,0.1,3e-05,"(75, 175)",2,3923660234,1000.0,,2,True,1862.0,71.73175096511841,
RelaxedMILP,300,0.1,3e-05,"(75, 175)",2,3923660234,,10.0,2,True,,5.0259740352630615,8.397075710644606e-05
RelaxedMILP,300,0.1,3e-05,"(75, 175)",2,3923660234,,20.0,2,True,,5.214605093002319,8.397075710644606e-05
RelaxedMILP,300,0.1,3e-05,"(75, 175)",2,3923660234,,30.0,2,True,,4.35990309715271,8.397075710644606e-05
RelaxedMILP,300,0.1,3e-05,"(75, 175)",2,3923660234,,40.0,2,True,,4.842986106872559,8.397075710644606e-05
RelaxedMILP,300,0.1,3e-05,"(75, 175)",2,3923660234,,50.0,2,True,,5.926890134811401,8.397075710644606e-05
RelaxedMILP,300,0.1,3e-05,"(75, 175)",2,3923660234,,60.0,2,True,,4.774233102798462,8.397075710644606e-05
ILP,200,0.1,0.0002,"(100, 200)",0,2275855330,1.0,,2,True,21.0,20.409220218658447,
MILP,200,0.1,0.0002,"(100, 200)",0,2275855330,1.0,,2,True,12.0,11.911845207214355,
ILP,200,0.1,0.0002,"(100, 200)",0,2275855330,5.0,,2,True,105.0,19.066884994506836,
MILP,200,0.1,0.0002,"(100, 200)",0,2275855330,5.0,,2,True,70.0,11.852953910827637,
ILP,200,0.1,0.0002,"(100, 200)",0,2275855330,10.0,,2,True,210.0,18.822503089904785,
MILP,200,0.1,0.0002,"(100, 200)",0,2275855330,10.0,,2,True,130.0,8.639250040054321,
ILP,200,0.1,0.0002,"(100, 200)",0,2275855330,20.0,,2,True,574.0,15.517109870910645,
MILP,200,0.1,0.0002,"(100, 200)",0,2275855330,20.0,,2,True,476.0,12.52732801437378,
ILP,200,0.1,0.0002,"(100, 200)",0,2275855330,1000.0,,2,True,1870.0,20.9169819355011,
MILP,200,0.1,0.0002,"(100, 200)",0,2275855330,1000.0,,2,True,1199.0,24.061859846115112,
RelaxedMILP,200,0.1,0.0002,"(100, 200)",0,2275855330,,10.0,2,True,,4.961725950241089,0.0
RelaxedMILP,200,0.1,0.0002,"(100, 200)",0,2275855330,,20.0,2,True,,4.781421899795532,0.0
RelaxedMILP,200,0.1,0.0002,"(100, 200)",0,2275855330,,30.0,2,True,,5.626336097717285,0.0
RelaxedMILP,200,0.1,0.0002,"(100, 200)",0,2275855330,,40.0,2,True,,5.689116954803467,0.0
RelaxedMILP,200,0.1,0.0002,"(100, 200)",0,2275855330,,50.0,2,True,,5.197793006896973,0.0
RelaxedMILP,200,0.1,0.0002,"(100, 200)",0,2275855330,,60.0,2,True,,5.1265709400177,0.0
ILP,100,0.3,0.003,"(100, 200)",1,2054780505,1.0,,2,True,6.0,33.413244009017944,
MILP,100,0.3,0.003,"(100, 200)",1,2054780505,1.0,,2,True,26.0,9.637245893478394,
ILP,100,0.3,0.003,"(100, 200)",1,2054780505,5.0,,2,True,55.0,41.08215093612671,
MILP,100,0.3,0.003,"(100, 200)",1,2054780505,5.0,,2,True,110.0,4.830360174179077,
ILP,100,0.3,0.003,"(100, 200)",1,2054780505,10.0,,2,True,70.0,30.565892934799194,
MILP,100,0.3,0.003,"(100, 200)",1,2054780505,10.0,,2,True,182.0,4.182559967041016,
ILP,100,0.3,0.003,"(100, 200)",1,2054780505,20.0,,2,True,95.0,35.38527703285217,
MILP,100,0.3,0.003,"(100, 200)",1,2054780505,20.0,,2,True,372.0,6.789599895477295,
ILP,100,0.3,0.003,"(100, 200)",1,2054780505,1000.0,,2,True,359.0,35.08619999885559,
MILP,100,0.3,0.003,"(100, 200)",1,2054780505,1000.0,,2,True,805.0,13.297418117523193,
RelaxedMILP,100,0.3,0.003,"(100, 200)",1,2054780505,,10.0,2,True,,7.093219995498657,3.304489319662623e-05
RelaxedMILP,100,0.3,0.003,"(100, 200)",1,2054780505,,20.0,2,True,,6.860113859176636,3.304489319662623e-05
RelaxedMILP,100,0.3,0.003,"(100, 200)",1,2054780505,,30.0,2,True,,6.822455883026123,3.304489319662623e-05
RelaxedMILP,100,0.3,0.003,"(100, 200)",1,2054780505,,40.0,2,True,,6.749881982803345,3.304489319662623e-05
RelaxedMILP,100,0.3,0.003,"(100, 200)",1,2054780505,,50.0,2,True,,7.1458141803741455,3.304489319662623e-05
RelaxedMILP,100,0.3,0.003,"(100, 200)",1,2054780505,,60.0,2,True,,7.219815969467163,3.304489319662623e-05
ILP,200,0.3,0.0002,"(100, 200)",1,1671163,1.0,,2,True,5.0,5.665719985961914,
MILP,200,0.3,0.0002,"(100, 200)",1,1671163,1.0,,2,True,6.0,5.658926963806152,
ILP,200,0.3,0.0002,"(100, 200)",1,1671163,5.0,,2,True,25.0,5.520189046859741,
MILP,200,0.3,0.0002,"(100, 200)",1,1671163,5.0,,2,True,30.0,6.19626784324646,
ILP,200,0.3,0.0002,"(100, 200)",1,1671163,10.0,,2,True,48.0,5.8700339794158936,
MILP,200,0.3,0.0002,"(100, 200)",1,1671163,10.0,,2,True,60.0,5.532890796661377,
ILP,200,0.3,0.0002,"(100, 200)",1,1671163,20.0,,2,True,69.0,5.001600027084351,
MILP,200,0.3,0.0002,"(100, 200)",1,1671163,20.0,,2,True,109.0,5.542829990386963,
ILP,200,0.3,0.0002,"(100, 200)",1,1671163,1000.0,,2,True,127.0,5.1094160079956055,
MILP,200,0.3,0.0002,"(100, 200)",1,1671163,1000.0,,2,True,372.0,6.175405979156494,
RelaxedMILP,200,0.3,0.0002,"(100, 200)",1,1671163,,10.0,2,True,,0.7843589782714844,7.989609410530715e-05
RelaxedMILP,200,0.3,0.0002,"(100, 200)",1,1671163,,20.0,2,True,,0.781796932220459,7.989609410530715e-05
RelaxedMILP,200,0.3,0.0002,"(100, 200)",1,1671163,,30.0,2,True,,0.7917468547821045,7.989609410530715e-05
RelaxedMILP,200,0.3,0.0002,"(100, 200)",1,1671163,,40.0,2,True,,1.2291388511657715,7.989609410530715e-05
RelaxedMILP,200,0.3,0.0002,"(100, 200)",1,1671163,,50.0,2,True,,0.778663158416748,7.989609410530715e-05
RelaxedMILP,200,0.3,0.0002,"(100, 200)",1,1671163,,60.0,2,True,,0.7840120792388916,7.989609410530715e-05
ILP,500,0.2,1e-05,"(75, 175)",0,713064644,1.0,,2,True,8.0,167.12769389152527,
MILP,500,0.2,1e-05,"(75, 175)",0,713064644,1.0,,2,True,5.0,56.67377781867981,
ILP,500,0.2,1e-05,"(75, 175)",0,713064644,5.0,,2,True,40.0,165.5982608795166,
MILP,500,0.2,1e-05,"(75, 175)",0,713064644,5.0,,2,True,25.0,56.66835308074951,
ILP,500,0.2,1e-05,"(75, 175)",0,713064644,10.0,,2,True,50.0,90.66274690628052,
MILP,500,0.2,1e-05,"(75, 175)",0,713064644,10.0,,2,True,50.0,57.22391486167908,
ILP,500,0.2,1e-05,"(75, 175)",0,713064644,20.0,,2,True,146.0,166.16005301475525,
MILP,500,0.2,1e-05,"(75, 175)",0,713064644,20.0,,2,True,92.0,56.486467123031616,
ILP,500,0.2,1e-05,"(75, 175)",0,713064644,1000.0,,2,True,1325.0,174.97345304489136,
MILP,500,0.2,1e-05,"(75, 175)",0,713064644,1000.0,,2,True,589.0,59.7973108291626,
RelaxedMILP,500,0.2,1e-05,"(75, 175)",0,713064644,,10.0,2,True,,2.055912971496582,7.688669088161211e-05
RelaxedMILP,500,0.2,1e-05,"(75, 175)",0,713064644,,20.0,2,True,,1.8638670444488525,7.688669088161211e-05
RelaxedMILP,500,0.2,1e-05,"(75, 175)",0,713064644,,30.0,2,True,,1.6638460159301758,7.688669088161211e-05
RelaxedMILP,500,0.2,1e-05,"(75, 175)",0,713064644,,40.0,2,True,,1.7038929462432861,7.688669088161211e-05
RelaxedMILP,500,0.2,1e-05,"(75, 175)",0,713064644,,50.0,2,True,,2.055586814880371,7.688669088161211e-05
RelaxedMILP,500,0.2,1e-05,"(75, 175)",0,713064644,,60.0,2,True,,1.796030044555664,7.688669088161211e-05
ILP,100,0.2,0.003,"(100, 200)",2,2458523706,1.0,,2,True,28.0,22.74197292327881,
MILP,100,0.2,0.003,"(100, 200)",2,2458523706,1.0,,2,True,26.0,8.920567035675049,
ILP,100,0.2,0.003,"(100, 200)",2,2458523706,5.0,,2,True,119.0,20.002684116363525,
MILP,100,0.2,0.003,"(100, 200)",2,2458523706,5.0,,2,True,90.0,7.165250062942505,
ILP,100,0.2,0.003,"(100, 200)",2,2458523706,10.0,,2,True,229.0,18.058317184448242,
MILP,100,0.2,0.003,"(100, 200)",2,2458523706,10.0,,2,True,173.0,8.39987301826477,
ILP,100,0.2,0.003,"(100, 200)",2,2458523706,20.0,,2,True,243.0,24.311527013778687,
MILP,100,0.2,0.003,"(100, 200)",2,2458523706,20.0,,2,True,404.0,12.142494916915894,
ILP,100,0.2,0.003,"(100, 200)",2,2458523706,1000.0,,2,True,1031.0,20.57155203819275,
MILP,100,0.2,0.003,"(100, 200)",2,2458523706,1000.0,,2,True,574.0,11.89701795578003,
RelaxedMILP,100,0.2,0.003,"(100, 200)",2,2458523706,,10.0,2,True,,7.8350419998168945,0.0
RelaxedMILP,100,0.2,0.003,"(100, 200)",2,2458523706,,20.0,2,True,,7.09182596206665,0.0
RelaxedMILP,100,0.2,0.003,"(100, 200)",2,2458523706,,30.0,2,True,,8.68289303779602,0.0
RelaxedMILP,100,0.2,0.003,"(100, 200)",2,2458523706,,40.0,2,True,,9.004411935806274,0.0
RelaxedMILP,100,0.2,0.003,"(100, 200)",2,2458523706,,50.0,2,True,,7.386979103088379,0.0
RelaxedMILP,100,0.2,0.003,"(100, 200)",2,2458523706,,60.0,2,True,,6.700208902359009,0.0
ILP,400,0.3,3e-05,"(100, 200)",0,666905238,1.0,,2,True,4.0,78.62249493598938,
MILP,400,0.3,3e-05,"(100, 200)",0,666905238,1.0,,2,True,4.0,131.88320302963257,
ILP,400,0.3,3e-05,"(100, 200)",0,666905238,5.0,,2,True,20.0,80.5035810470581,
MILP,400,0.3,3e-05,"(100, 200)",0,666905238,5.0,,2,True,20.0,127.58561301231384,
ILP,400,0.3,3e-05,"(100, 200)",0,666905238,10.0,,2,True,40.0,75.85650682449341,
MILP,400,0.3,3e-05,"(100, 200)",0,666905238,10.0,,2,True,40.0,130.48842310905457,
ILP,400,0.3,3e-05,"(100, 200)",0,666905238,20.0,,2,True,80.0,77.96715784072876,
MILP,400,0.3,3e-05,"(100, 200)",0,666905238,20.0,,2,True,80.0,126.72163581848145,
ILP,400,0.3,3e-05,"(100, 200)",0,666905238,1000.0,,2,True,612.0,84.2689139842987,
MILP,400,0.3,3e-05,"(100, 200)",0,666905238,1000.0,,2,True,615.0,135.56114602088928,
RelaxedMILP,400,0.3,3e-05,"(100, 200)",0,666905238,,10.0,2,True,,4.239638805389404,7.132003519551247e-05
RelaxedMILP,400,0.3,3e-05,"(100, 200)",0,666905238,,20.0,2,True,,4.1799399852752686,7.132003519551247e-05
RelaxedMILP,400,0.3,3e-05,"(100, 200)",0,666905238,,30.0,2,True,,4.14283013343811,7.132003519551247e-05
RelaxedMILP,400,0.3,3e-05,"(100, 200)",0,666905238,,40.0,2,True,,4.4354541301727295,7.132003519551247e-05
RelaxedMILP,400,0.3,3e-05,"(100, 200)",0,666905238,,50.0,2,True,,4.189997911453247,7.132003519551247e-05
RelaxedMILP,400,0.3,3e-05,"(100, 200)",0,666905238,,60.0,2,True,,4.018523931503296,7.132003519551247e-05
ILP,400,0.1,3e-05,"(100, 200)",2,4081773853,1.0,,2,True,4.0,14.508575916290283,
MILP,400,0.1,3e-05,"(100, 200)",2,4081773853,1.0,,2,True,10.0,49.52305507659912,
ILP,400,0.1,3e-05,"(100, 200)",2,4081773853,5.0,,2,True,26.0,10.130421161651611,
MILP,400,0.1,3e-05,"(100, 200)",2,4081773853,5.0,,2,True,47.0,50.34676694869995,
ILP,400,0.1,3e-05,"(100, 200)",2,4081773853,10.0,,2,True,42.0,4.455257892608643,
MILP,400,0.1,3e-05,"(100, 200)",2,4081773853,10.0,,2,True,100.0,52.241564989089966,
ILP,400,0.1,3e-05,"(100, 200)",2,4081773853,20.0,,2,True,62.0,3.805763006210327,
MILP,400,0.1,3e-05,"(100, 200)",2,4081773853,20.0,,2,True,200.0,57.2963011264801,
ILP,400,0.1,3e-05,"(100, 200)",2,4081773853,1000.0,,2,True,1229.0,26.405452966690063,
MILP,400,0.1,3e-05,"(100, 200)",2,4081773853,1000.0,,2,True,1695.0,79.00911378860474,
RelaxedMILP,400,0.1,3e-05,"(100, 200)",2,4081773853,,10.0,2,True,,3.805927038192749,4.5424606509346114e-05
RelaxedMILP,400,0.1,3e-05,"(100, 200)",2,4081773853,,20.0,2,True,,3.6121490001678467,4.5424606509346114e-05
RelaxedMILP,400,0.1,3e-05,"(100, 200)",2,4081773853,,30.0,2,True,,3.635576009750366,4.5424606509346114e-05
RelaxedMILP,400,0.1,3e-05,"(100, 200)",2,4081773853,,40.0,2,True,,3.6277220249176025,4.5424606509346114e-05
RelaxedMILP,400,0.1,3e-05,"(100, 200)",2,4081773853,,50.0,2,True,,3.623522996902466,4.5424606509346114e-05
RelaxedMILP,400,0.1,3e-05,"(100, 200)",2,4081773853,,60.0,2,True,,3.6114249229431152,4.5424606509346114e-05
ILP,200,0.3,0.0003,"(75, 175)",2,3035227197,1.0,,2,True,6.0,12.7480947971344,
MILP,200,0.3,0.0003,"(75, 175)",2,3035227197,1.0,,2,True,2.0,4.002647876739502,
ILP,200,0.3,0.0003,"(75, 175)",2,3035227197,5.0,,2,True,27.0,12.941608905792236,
MILP,200,0.3,0.0003,"(75, 175)",2,3035227197,5.0,,2,True,15.0,5.311300039291382,
ILP,200,0.3,0.0003,"(75, 175)",2,3035227197,10.0,,2,True,52.0,12.835705995559692,
MILP,200,0.3,0.0003,"(75, 175)",2,3035227197,10.0,,2,True,12.0,3.9869890213012695,
ILP,200,0.3,0.0003,"(75, 175)",2,3035227197,20.0,,2,True,102.0,13.02627682685852,
MILP,200,0.3,0.0003,"(75, 175)",2,3035227197,20.0,,2,True,22.0,3.993610143661499,
ILP,200,0.3,0.0003,"(75, 175)",2,3035227197,1000.0,,2,True,443.0,13.479159116744995,
MILP,200,0.3,0.0003,"(75, 175)",2,3035227197,1000.0,,2,True,88.0,4.322187185287476,
RelaxedMILP,200,0.3,0.0003,"(75, 175)",2,3035227197,,10.0,2,True,,1.2471988201141357,2.746862113985083e-05
RelaxedMILP,200,0.3,0.0003,"(75, 175)",2,3035227197,,20.0,2,True,,1.2392489910125732,2.746862113985083e-05
RelaxedMILP,200,0.3,0.0003,"(75, 175)",2,3035227197,,30.0,2,True,,1.246856927871704,2.746862113985083e-05
RelaxedMILP,200,0.3,0.0003,"(75, 175)",2,3035227197,,40.0,2,True,,1.2471718788146973,2.746862113985083e-05
RelaxedMILP,200,0.3,0.0003,"(75, 175)",2,3035227197,,50.0,2,True,,1.2392210960388184,2.746862113985083e-05
RelaxedMILP,200,0.3,0.0003,"(75, 175)",2,3035227197,,60.0,2,True,,1.2723050117492676,2.746862113985083e-05
ILP,400,0.2,1e-05,"(75, 175)",2,3171135290,1.0,,2,True,8.0,109.6097469329834,
MILP,400,0.2,1e-05,"(75, 175)",2,3171135290,1.0,,2,True,10.0,166.44717288017273,
ILP,400,0.2,1e-05,"(75, 175)",2,3171135290,5.0,,2,True,40.0,109.11231112480164,
MILP,400,0.2,1e-05,"(75, 175)",2,3171135290,5.0,,2,True,50.0,165.31521487236023,
ILP,400,0.2,1e-05,"(75, 175)",2,3171135290,10.0,,2,True,80.0,109.2405469417572,
MILP,400,0.2,1e-05,"(75, 175)",2,3171135290,10.0,,2,True,100.0,166.2025580406189,
ILP,400,0.2,1e-05,"(75, 175)",2,3171135290,20.0,,2,True,160.0,112.06184601783752,
MILP,400,0.2,1e-05,"(75, 175)",2,3171135290,20.0,,2,True,200.0,171.09489607810974,
ILP,400,0.2,1e-05,"(75, 175)",2,3171135290,1000.0,,2,True,531.0,84.54557800292969,
MILP,400,0.2,1e-05,"(75, 175)",2,3171135290,1000.0,,2,True,1809.0,180.93474006652832,
RelaxedMILP,400,0.2,1e-05,"(75, 175)",2,3171135290,,10.0,2,True,,3.3834640979766846,6.436602306953992e-05
RelaxedMILP,400,0.2,1e-05,"(75, 175)",2,3171135290,,20.0,2,True,,3.2454960346221924,6.436602306953992e-05
RelaxedMILP,400,0.2,1e-05,"(75, 175)",2,3171135290,,30.0,2,True,,3.2776999473571777,6.436602306953992e-05
RelaxedMILP,400,0.2,1e-05,"(75, 175)",2,3171135290,,40.0,2,True,,3.231289863586426,6.436602306953992e-05
RelaxedMILP,400,0.2,1e-05,"(75, 175)",2,3171135290,,50.0,2,True,,3.4871609210968018,6.436602306953992e-05
RelaxedMILP,400,0.2,1e-05,"(75, 175)",2,3171135290,,60.0,2,True,,3.685181140899658,6.436602306953992e-05
ILP,300,0.3,1e-05,"(25, 125)",0,3318661480,1.0,,2,True,9.0,26.767436027526855,
MILP,300,0.3,1e-05,"(25, 125)",0,3318661480,1.0,,2,True,7.0,22.33629012107849,
ILP,300,0.3,1e-05,"(25, 125)",0,3318661480,5.0,,2,True,50.0,29.68485116958618,
MILP,300,0.3,1e-05,"(25, 125)",0,3318661480,5.0,,2,True,35.0,22.21495008468628,
ILP,300,0.3,1e-05,"(25, 125)",0,3318661480,10.0,,2,True,100.0,29.799155950546265,
MILP,300,0.3,1e-05,"(25, 125)",0,3318661480,10.0,,2,True,70.0,23.867532968521118,
ILP,300,0.3,1e-05,"(25, 125)",0,3318661480,20.0,,2,True,200.0,29.967875957489014,
MILP,300,0.3,1e-05,"(25, 125)",0,3318661480,20.0,,2,True,140.0,23.940785884857178,
ILP,300,0.3,1e-05,"(25, 125)",0,3318661480,1000.0,,2,True,884.0,32.677735805511475,
MILP,300,0.3,1e-05,"(25, 125)",0,3318661480,1000.0,,2,True,556.0,24.13118886947632,
RelaxedMILP,300,0.3,1e-05,"(25, 125)",0,3318661480,,10.0,2,True,,0.6407680511474609,8.440993016188936e-05
RelaxedMILP,300,0.3,1e-05,"(25, 125)",0,3318661480,,20.0,2,True,,0.6733601093292236,8.440993016188936e-05
RelaxedMILP,300,0.3,1e-05,"(25, 125)",0,3318661480,,30.0,2,True,,0.9063949584960938,8.440993016188936e-05
RelaxedMILP,300,0.3,1e-05,"(25, 125)",0,3318661480,,40.0,2,True,,0.633328914642334,8.440993016188936e-05
RelaxedMILP,300,0.3,1e-05,"(25, 125)",0,3318661480,,50.0,2,True,,0.635577917098999,8.440993016188936e-05
RelaxedMILP,300,0.3,1e-05,"(25, 125)",0,3318661480,,60.0,2,True,,0.6121859550476074,8.440993016188936e-05
ILP,300,0.3,3e-05,"(50, 150)",2,382648408,1.0,,2,True,9.0,16.039265155792236,
MILP,300,0.3,3e-05,"(50, 150)",2,382648408,1.0,,2,True,8.0,14.840471982955933,
ILP,300,0.3,3e-05,"(50, 150)",2,382648408,5.0,,2,True,45.0,14.722714185714722,
MILP,300,0.3,3e-05,"(50, 150)",2,382648408,5.0,,2,True,40.0,14.517716884613037,
ILP,300,0.3,3e-05,"(50, 150)",2,382648408,10.0,,2,True,90.0,14.49926209449768,
MILP,300,0.3,3e-05,"(50, 150)",2,382648408,10.0,,2,True,80.0,15.229161024093628,
ILP,300,0.3,3e-05,"(50, 150)",2,382648408,20.0,,2,True,175.0,14.424881935119629,
MILP,300,0.3,3e-05,"(50, 150)",2,382648408,20.0,,2,True,160.0,17.63216519355774,
ILP,300,0.3,3e-05,"(50, 150)",2,382648408,1000.0,,2,True,596.0,15.032432079315186,
MILP,300,0.3,3e-05,"(50, 150)",2,382648408,1000.0,,2,True,858.0,15.589216947555542,
RelaxedMILP,300,0.3,3e-05,"(50, 150)",2,382648408,,10.0,2,True,,2.4487500190734863,7.652342841284288e-05
RelaxedMILP,300,0.3,3e-05,"(50, 150)",2,382648408,,20.0,2,True,,2.4180619716644287,7.652342841284288e-05
RelaxedMILP,300,0.3,3e-05,"(50, 150)",2,382648408,,30.0,2,True,,2.459650993347168,7.652342841284288e-05
RelaxedMILP,300,0.3,3e-05,"(50, 150)",2,382648408,,40.0,2,True,,2.4338438510894775,7.652342841284288e-05
RelaxedMILP,300,0.3,3e-05,"(50, 150)",2,382648408,,50.0,2,True,,2.4704349040985107,7.652342841284288e-05
RelaxedMILP,300,0.3,3e-05,"(50, 150)",2,382648408,,60.0,2,True,,2.481632947921753,7.652342841284288e-05
ILP,500,0.3,1e-05,"(75, 175)",2,1596369626,1.0,,2,True,5.0,282.33387994766235,
MILP,500,0.3,1e-05,"(75, 175)",2,1596369626,1.0,,2,True,4.0,180.75346899032593,
ILP,500,0.3,1e-05,"(75, 175)",2,1596369626,5.0,,2,True,25.0,281.96845293045044,
MILP,500,0.3,1e-05,"(75, 175)",2,1596369626,5.0,,2,True,20.0,180.87791204452515,
ILP,500,0.3,1e-05,"(75, 175)",2,1596369626,10.0,,2,True,50.0,281.5288619995117,
MILP,500,0.3,1e-05,"(75, 175)",2,1596369626,10.0,,2,True,40.0,179.8364222049713,
ILP,500,0.3,1e-05,"(75, 175)",2,1596369626,20.0,,2,True,100.0,281.1153109073639,
MILP,500,0.3,1e-05,"(75, 175)",2,1596369626,20.0,,2,True,80.0,181.0910120010376,
ILP,500,0.3,1e-05,"(75, 175)",2,1596369626,1000.0,,2,True,1571.0,299.7081229686737,
MILP,500,0.3,1e-05,"(75, 175)",2,1596369626,1000.0,,2,True,874.0,191.34934997558594,
RelaxedMILP,500,0.3,1e-05,"(75, 175)",2,1596369626,,10.0,2,True,,3.8575751781463623,0.0
RelaxedMILP,500,0.3,1e-05,"(75, 175)",2,1596369626,,20.0,2,True,,3.88529896736145,0.0
RelaxedMILP,500,0.3,1e-05,"(75, 175)",2,1596369626,,30.0,2,True,,3.837636947631836,0.0
RelaxedMILP,500,0.3,1e-05,"(75, 175)",2,1596369626,,40.0,2,True,,3.8656320571899414,0.0
RelaxedMILP,500,0.3,1e-05,"(75, 175)",2,1596369626,,50.0,2,True,,4.684904098510742,0.0
RelaxedMILP,500,0.3,1e-05,"(75, 175)",2,1596369626,,60.0,2,True,,3.8126330375671387,0.0
ILP,300,0.2,2e-05,"(25, 125)",0,1568383275,1.0,,2,True,8.0,14.16537594795227,
MILP,300,0.2,2e-05,"(25, 125)",0,1568383275,1.0,,2,True,16.0,22.089159965515137,
ILP,300,0.2,2e-05,"(25, 125)",0,1568383275,5.0,,2,True,35.0,12.87747311592102,
MILP,300,0.2,2e-05,"(25, 125)",0,1568383275,5.0,,2,True,77.0,22.148475885391235,
ILP,300,0.2,2e-05,"(25, 125)",0,1568383275,10.0,,2,True,78.0,16.10564684867859,
MILP,300,0.2,2e-05,"(25, 125)",0,1568383275,10.0,,2,True,152.0,22.537806034088135,
ILP,300,0.2,2e-05,"(25, 125)",0,1568383275,20.0,,2,True,140.0,11.131763935089111,
MILP,300,0.2,2e-05,"(25, 125)",0,1568383275,20.0,,2,True,297.0,22.33213710784912,
ILP,300,0.2,2e-05,"(25, 125)",0,1568383275,1000.0,,2,True,443.0,11.607867956161499,
MILP,300,0.2,2e-05,"(25, 125)",0,1568383275,1000.0,,2,True,1153.0,24.2649929523468,
RelaxedMILP,300,0.2,2e-05,"(25, 125)",0,1568383275,,10.0,2,True,,3.2571070194244385,8.423091906461564e-05
RelaxedMILP,300,0.2,2e-05,"(25, 125)",0,1568383275,,20.0,2,True,,3.3101301193237305,8.423091906461564e-05
RelaxedMILP,300,0.2,2e-05,"(25, 125)",0,1568383275,,30.0,2,True,,3.296689033508301,8.423091906461564e-05
RelaxedMILP,300,0.2,2e-05,"(25, 125)",0,1568383275,,40.0,2,True,,3.4254629611968994,8.423091906461564e-05
RelaxedMILP,300,0.2,2e-05,"(25, 125)",0,1568383275,,50.0,2,True,,3.2901110649108887,8.423091906461564e-05
RelaxedMILP,300,0.2,2e-05,"(25, 125)",0,1568383275,,60.0,2,True,,3.0291450023651123,8.423091906461564e-05
ILP,200,0.3,0.0003,"(25, 125)",0,3241225225,1.0,,2,True,11.0,16.922642946243286,
MILP,200,0.3,0.0003,"(25, 125)",0,3241225225,1.0,,2,True,11.0,8.738385915756226,
ILP,200,0.3,0.0003,"(25, 125)",0,3241225225,5.0,,2,True,35.0,14.497703790664673,
MILP,200,0.3,0.0003,"(25, 125)",0,3241225225,5.0,,2,True,50.0,7.7316741943359375,
ILP,200,0.3,0.0003,"(25, 125)",0,3241225225,10.0,,2,True,107.0,15.003931045532227,
MILP,200,0.3,0.0003,"(25, 125)",0,3241225225,10.0,,2,True,103.0,11.276314973831177,
ILP,200,0.3,0.0003,"(25, 125)",0,3241225225,20.0,,2,True,204.0,15.07549500465393,
MILP,200,0.3,0.0003,"(25, 125)",0,3241225225,20.0,,2,True,141.0,6.23704981803894,
ILP,200,0.3,0.0003,"(25, 125)",0,3241225225,1000.0,,2,True,662.0,16.066822052001953,
MILP,200,0.3,0.0003,"(25, 125)",0,3241225225,1000.0,,2,True,474.0,8.411515951156616,
