method,n,d,instance_id,LB,UB,Cuts,TotalTime,Gap%,Cost,FirstStageTime,SecondStageTime
MILP,200,0.3,"RNDN200D0.3R0.0003P(25, 125)I2",1477099.322580645,1477238.0,14.0,13.432869911193848,0.0093876152221018,,,
Matheuristic,200,0.3,"RNDN200D0.3R0.0003P(25, 125)I2",,,,5.1877381801605225,,1470852.0,3.958555221557617,1.2291829586029053
ILP,200,0.3,"RNDN200D0.3R0.0003P(50, 150)I0",1972738.234972677,1972907.0,5.0,16.51255202293396,0.0085541298866616,,,
MILP,200,0.3,"RNDN200D0.3R0.0003P(50, 150)I0",1972738.1489361704,1972858.0,15.0,21.488173007965088,0.0060749969754461,,,
Matheuristic,200,0.3,"RNDN200D0.3R0.0003P(50, 150)I0",,,,3.9962191581726074,,1962044.0,3.743065118789673,0.2531540393829345
ILP,200,0.3,"RNDN200D0.3R0.0003P(50, 150)I1",1973921.859375,1974102.0,6.0,12.89255714416504,0.0091251933790655,,,
MILP,200,0.3,"RNDN200D0.3R0.0003P(50, 150)I1",1973921.810526316,1974100.0,12.0,13.388216972351074,0.0090263651124147,,,
Matheuristic,200,0.3,"RNDN200D0.3R0.0003P(50, 150)I1",,,,4.067389726638794,,1962998.0,3.790656805038452,0.2767329216003418
ILP,200,0.3,"RNDN200D0.3R0.0003P(50, 150)I2",1973830.1923076904,1974011.0,5.0,12.100924015045166,0.0091594065235507,,,
MILP,200,0.3,"RNDN200D0.3R0.0003P(50, 150)I2",1973829.8639053253,1974025.0,6.0,7.54821515083313,0.0098851886209496,,,
Matheuristic,200,0.3,"RNDN200D0.3R0.0003P(50, 150)I2",,,,4.0121870040893555,,1961380.0,2.8146469593048096,1.197540044784546
ILP,200,0.3,"RNDN200D0.3R0.0003P(75, 175)I0",2468078.8157894732,2468215.0,4.0,9.481554985046388,0.0055175181467885,,,
MILP,200,0.3,"RNDN200D0.3R0.0003P(75, 175)I0",2468078.7,2468097.999680416,11.0,7.1572511196136475,0.0007819657249633,,,
Matheuristic,200,0.3,"RNDN200D0.3R0.0003P(75, 175)I0",,,,3.763146162033081,,2450166.0,3.3265390396118164,0.4366071224212646
ILP,200,0.3,"RNDN200D0.3R0.0003P(75, 175)I1",2470160.133333334,2470319.0,12.0,19.1042640209198,0.0064310182881737,,,
MILP,200,0.3,"RNDN200D0.3R0.0003P(75, 175)I1",2470160.8,2470372.0,7.0,7.959802865982056,0.0085493196976077,,,
Matheuristic,200,0.3,"RNDN200D0.3R0.0003P(75, 175)I1",,,,5.151352167129517,,2452730.0,3.916340112686157,1.2350120544433594
ILP,200,0.3,"RNDN200D0.3R0.0003P(75, 175)I2",2475483.9285714286,2475552.0,6.0,12.699416875839232,0.0027497474733458,,,
MILP,200,0.3,"RNDN200D0.3R0.0003P(75, 175)I2",2475483.5,2475552.0,2.0,3.971277952194214,0.002767059629529,,,
Matheuristic,200,0.3,"RNDN200D0.3R0.0003P(75, 175)I2",,,,5.074324607849121,,2457068.0,2.9184787273406982,2.155845880508423
ILP,200,0.3,"RNDN200D0.3R0.0003P(100, 200)I0",2966593.425287357,2966875.0,5.0,10.524577140808104,0.0094906159727974,,,
MILP,200,0.3,"RNDN200D0.3R0.0003P(100, 200)I0",2966593.304597701,2966875.0,4.0,7.008130073547363,0.0094946838777856,,,
Matheuristic,200,0.3,"RNDN200D0.3R0.0003P(100, 200)I0",,,,4.266366004943848,,2945158.0,2.8637540340423584,1.4026119709014893
ILP,200,0.3,"RNDN200D0.3R0.0003P(100, 200)I1",2958469.923076923,2958651.0,8.0,14.135164976119995,0.0061202528813636,,,
MILP,200,0.3,"RNDN200D0.3R0.0003P(100, 200)I1",2958490.5,2958786.0,9.0,6.636106014251709,0.0099872042114569,,,
Matheuristic,200,0.3,"RNDN200D0.3R0.0003P(100, 200)I1",,,,4.180548906326294,,2939109.0,3.502871036529541,0.6776778697967529
ILP,200,0.3,"RNDN200D0.3R0.0003P(100, 200)I2",2962075.333333335,2962291.0,6.0,14.658360004425049,0.0072804011039129,,,
MILP,200,0.3,"RNDN200D0.3R0.0003P(100, 200)I2",2962074.4814814813,2962319.0,5.0,8.630721092224121,0.0082542939676198,,,
Matheuristic,200,0.3,"RNDN200D0.3R0.0003P(100, 200)I2",,,,3.796657085418701,,2943517.0,2.6313350200653076,1.1653220653533936
ILP,300,0.1,"RNDN300D0.1R1e-05P(25, 125)I0",11496.0,11496.0,27.0,13.2464280128479,0.0,,,
MILP,300,0.1,"RNDN300D0.1R1e-05P(25, 125)I0",11496.0,11496.0,10.0,20.57500696182251,0.0,,,
Matheuristic,300,0.1,"RNDN300D0.1R1e-05P(25, 125)I0",,,,3.142835855484009,,17211.0,2.2256979942321777,0.917137861251831
ILP,300,0.1,"RNDN300D0.1R1e-05P(25, 125)I1",10788.0,10788.0,13.0,4.114776849746704,0.0,,,
MILP,300,0.1,"RNDN300D0.1R1e-05P(25, 125)I1",10774.0,10774.0,9.0,17.353209018707275,0.0,,,
Matheuristic,300,0.1,"RNDN300D0.1R1e-05P(25, 125)I1",,,,3.2738869190216064,,16873.0,2.538141965866089,0.7357449531555176
ILP,300,0.1,"RNDN300D0.1R1e-05P(25, 125)I2",10793.0,10793.0,19.0,24.140918970108032,0.0,,,
MILP,300,0.1,"RNDN300D0.1R1e-05P(25, 125)I2",10793.0,10793.0,12.0,18.289824962615967,0.0,,,
Matheuristic,300,0.1,"RNDN300D0.1R1e-05P(25, 125)I2",,,,6.001971006393433,,17001.0,3.993071794509888,2.008899211883545
ILP,300,0.1,"RNDN300D0.1R1e-05P(50, 150)I0",14394.0,14394.0,18.0,10.469225883483888,0.0,,,
MILP,300,0.1,"RNDN300D0.1R1e-05P(50, 150)I0",14394.0,14394.0,11.0,11.569323062896729,0.0,,,
Matheuristic,300,0.1,"RNDN300D0.1R1e-05P(50, 150)I0",,,,7.85880708694458,,22950.0,4.536375045776367,3.322432041168213
ILP,300,0.1,"RNDN300D0.1R1e-05P(50, 150)I1",14047.0,14047.0,20.0,9.41780400276184,0.0,,,
MILP,300,0.1,"RNDN300D0.1R1e-05P(50, 150)I1",14047.0,14047.0,9.0,14.057655096054075,0.0,,,
Matheuristic,300,0.1,"RNDN300D0.1R1e-05P(50, 150)I1",,,,8.23229694366455,,22799.0,5.372225999832153,2.8600709438323975
ILP,300,0.1,"RNDN300D0.1R1e-05P(50, 150)I2",15106.0,15106.0,21.0,20.301215171813965,0.0,,,
MILP,300,0.1,"RNDN300D0.1R1e-05P(50, 150)I2",15106.0,15106.0,7.0,24.096359968185425,0.0,,,
Matheuristic,300,0.1,"RNDN300D0.1R1e-05P(50, 150)I2",,,,3.9260001182556152,,23218.0,3.671913146972656,0.254086971282959
ILP,300,0.1,"RNDN300D0.1R1e-05P(75, 175)I0",19010.0,19010.0,15.0,11.341143131256104,0.0,,,
MILP,300,0.1,"RNDN300D0.1R1e-05P(75, 175)I0",19010.0,19010.0,9.0,9.800814151763916,0.0,,,
Matheuristic,300,0.1,"RNDN300D0.1R1e-05P(75, 175)I0",,,,2.5905020236968994,,29060.0,2.192056179046631,0.3984458446502685
ILP,300,0.1,"RNDN300D0.1R1e-05P(75, 175)I1",18852.0,18852.0,15.0,3.097689151763916,0.0,,,
MILP,300,0.1,"RNDN300D0.1R1e-05P(75, 175)I1",18852.0,18852.0,13.0,8.413121938705444,0.0,,,
Matheuristic,300,0.1,"RNDN300D0.1R1e-05P(75, 175)I1",,,,2.4170949459075928,,28346.0,1.6977739334106443,0.7193210124969482
ILP,300,0.1,"RNDN300D0.1R1e-05P(75, 175)I2",18452.0,18452.0,11.0,20.485344886779785,0.0,,,
MILP,300,0.1,"RNDN300D0.1R1e-05P(75, 175)I2",18452.0,18452.0,7.0,15.99979019165039,0.0,,,
Matheuristic,300,0.1,"RNDN300D0.1R1e-05P(75, 175)I2",,,,4.8884196281433105,,28229.0,3.126295804977417,1.7621238231658936
ILP,300,0.1,"RNDN300D0.1R1e-05P(100, 200)I0",21708.0,21708.0,10.0,54.54426980018616,0.0,,,
MILP,300,0.1,"RNDN300D0.1R1e-05P(100, 200)I0",21708.0,21708.0,6.0,19.304564952850345,0.0,,,
Matheuristic,300,0.1,"RNDN300D0.1R1e-05P(100, 200)I0",,,,5.172751188278198,,34767.0,3.2214651107788086,1.9512860774993896
ILP,300,0.1,"RNDN300D0.1R1e-05P(100, 200)I1",21654.0,21654.0,12.0,7.757702827453613,0.0,,,
MILP,300,0.1,"RNDN300D0.1R1e-05P(100, 200)I1",21654.00000000003,21654.0,17.0,22.951701164245605,0.0,,,
Matheuristic,300,0.1,"RNDN300D0.1R1e-05P(100, 200)I1",,,,6.530328273773193,,34538.0,5.999847173690796,0.5304811000823975
ILP,300,0.1,"RNDN300D0.1R1e-05P(100, 200)I2",21962.0,21962.0,28.0,34.45500087738037,0.0,,,
MILP,300,0.1,"RNDN300D0.1R1e-05P(100, 200)I2",21962.0,21962.0,12.0,16.11682891845703,0.0,,,
Matheuristic,300,0.1,"RNDN300D0.1R1e-05P(100, 200)I2",,,,5.414173126220703,,34047.0,4.382717132568359,1.0314559936523438
ILP,300,0.1,"RNDN300D0.1R2e-05P(25, 125)I0",32901.0,32904.0,21.0,23.45219898223877,0.0091174325309992,,,
MILP,300,0.1,"RNDN300D0.1R2e-05P(25, 125)I0",32904.0,32904.0,20.0,23.535314798355103,0.0,,,
Matheuristic,300,0.1,"RNDN300D0.1R2e-05P(25, 125)I0",,,,7.137635707855225,,34102.0,6.081099987030029,1.056535720825195
ILP,300,0.1,"RNDN300D0.1R2e-05P(25, 125)I1",32668.0,32668.0,25.0,27.08242893218994,0.0,,,
MILP,300,0.1,"RNDN300D0.1R2e-05P(25, 125)I1",32668.0,32668.0,13.0,9.601141929626465,0.0,,,
Matheuristic,300,0.1,"RNDN300D0.1R2e-05P(25, 125)I1",,,,4.95858907699585,,35201.0,4.404246091842651,0.5543429851531982
ILP,300,0.1,"RNDN300D0.1R2e-05P(25, 125)I2",31904.0,31904.0,43.0,32.6107120513916,0.0,,,
MILP,300,0.1,"RNDN300D0.1R2e-05P(25, 125)I2",31904.0,31904.0,10.0,9.591661930084229,0.0,,,
Matheuristic,300,0.1,"RNDN300D0.1R2e-05P(25, 125)I2",,,,7.319104909896851,,33763.0,6.798960208892822,0.5201447010040283
ILP,300,0.1,"RNDN300D0.1R2e-05P(50, 150)I0",43343.0,43343.0,17.0,11.743891954421995,0.0,,,
MILP,300,0.1,"RNDN300D0.1R2e-05P(50, 150)I0",43343.0,43343.0,12.0,22.09617400169373,0.0,,,
Matheuristic,300,0.1,"RNDN300D0.1R2e-05P(50, 150)I0",,,,2.9842751026153564,,46026.0,2.103383779525757,0.8808913230895996
ILP,300,0.1,"RNDN300D0.1R2e-05P(50, 150)I1",43531.0,43535.0,12.0,39.54327416419983,0.0091880096474101,,,
MILP,300,0.1,"RNDN300D0.1R2e-05P(50, 150)I1",43535.0,43535.0,15.0,36.746845960617065,0.0,,,
Matheuristic,300,0.1,"RNDN300D0.1R2e-05P(50, 150)I1",,,,8.820099115371704,,45846.0,7.915432929992676,0.9046661853790284
ILP,300,0.1,"RNDN300D0.1R2e-05P(50, 150)I2",42982.0,42986.0,18.0,21.89218497276306,0.0093053552319359,,,
MILP,300,0.1,"RNDN300D0.1R2e-05P(50, 150)I2",42986.0,42986.0,8.0,6.695065975189209,0.0,,,
Matheuristic,300,0.1,"RNDN300D0.1R2e-05P(50, 150)I2",,,,5.8981311321258545,,45141.0,3.6154580116271977,2.2826731204986572
ILP,300,0.1,"RNDN300D0.1R2e-05P(75, 175)I0",54230.0,54230.0,28.0,30.982763051986694,0.0,,,
MILP,300,0.1,"RNDN300D0.1R2e-05P(75, 175)I0",54230.0,54230.0,14.0,25.17609405517578,0.0,,,
Matheuristic,300,0.1,"RNDN300D0.1R2e-05P(75, 175)I0",,,,8.21924352645874,,56945.0,6.085283279418945,2.133960247039795
ILP,300,0.1,"RNDN300D0.1R2e-05P(75, 175)I1",55327.99999999999,55328.0,15.0,25.07070899009705,0.0,,,
MILP,300,0.1,"RNDN300D0.1R2e-05P(75, 175)I1",55328.0,55328.0,14.0,31.767165899276733,0.0,,,
Matheuristic,300,0.1,"RNDN300D0.1R2e-05P(75, 175)I1",,,,4.431493043899536,,57915.0,3.017512083053589,1.4139809608459473
ILP,300,0.1,"RNDN300D0.1R2e-05P(75, 175)I2",53168.0,53168.0,22.0,51.58085513114929,0.0,,,
MILP,300,0.1,"RNDN300D0.1R2e-05P(75, 175)I2",53168.0,53168.0,10.0,19.89763307571411,0.0,,,
Matheuristic,300,0.1,"RNDN300D0.1R2e-05P(75, 175)I2",,,,6.079020023345947,,56462.0,4.892852067947388,1.1861679553985596
ILP,300,0.1,"RNDN300D0.1R2e-05P(100, 200)I0",66397.0,66397.0,22.0,17.71345090866089,0.0,,,
MILP,300,0.1,"RNDN300D0.1R2e-05P(100, 200)I0",66393.41509433961,66397.0,11.0,11.459172010421751,0.0053991982474977,,,
Matheuristic,300,0.1,"RNDN300D0.1R2e-05P(100, 200)I0",,,,3.2917771339416504,,68858.0,2.761431932449341,0.5303452014923096
ILP,300,0.1,"RNDN300D0.1R2e-05P(100, 200)I1",63869.0,63870.0,12.0,12.595428943634031,0.0015656802880851,,,
MILP,300,0.1,"RNDN300D0.1R2e-05P(100, 200)I1",63870.0,63870.0,7.0,3.2976582050323486,0.0,,,
Matheuristic,300,0.1,"RNDN300D0.1R2e-05P(100, 200)I1",,,,3.2932229042053223,,68119.0,2.231898069381714,1.0613248348236084
ILP,300,0.1,"RNDN300D0.1R2e-05P(100, 200)I2",66680.0,66684.0,32.0,34.33005905151367,0.0059984404054945,,,
MILP,300,0.1,"RNDN300D0.1R2e-05P(100, 200)I2",66684.0,66684.0,15.0,11.823774099349976,0.0,,,
Matheuristic,300,0.1,"RNDN300D0.1R2e-05P(100, 200)I2",,,,7.614691972732544,,69142.0,5.8441009521484375,1.7705910205841064
ILP,300,0.1,"RNDN300D0.1R3e-05P(25, 125)I0",57397.0,57397.0,11.0,8.177052974700928,0.0,,,
MILP,300,0.1,"RNDN300D0.1R3e-05P(25, 125)I0",57397.0,57397.0,17.0,13.25260305404663,0.0,,,
Matheuristic,300,0.1,"RNDN300D0.1R3e-05P(25, 125)I0",,,,4.193806171417236,,52471.0,3.5738658905029297,0.6199402809143066
ILP,300,0.1,"RNDN300D0.1R3e-05P(25, 125)I1",55976.0,55976.0,23.0,29.75132203102112,0.0,,,
MILP,300,0.1,"RNDN300D0.1R3e-05P(25, 125)I1",55975.99999999999,55976.0,18.0,17.53060483932495,0.0,,,
Matheuristic,300,0.1,"RNDN300D0.1R3e-05P(25, 125)I1",,,,6.1456379890441895,,51580.0,5.157160997390747,0.9884769916534424
ILP,300,0.1,"RNDN300D0.1R3e-05P(25, 125)I2",56394.0,56394.0,19.0,25.25925612449646,0.0,,,
MILP,300,0.1,"RNDN300D0.1R3e-05P(25, 125)I2",56389.749999999985,56394.0,17.0,42.39379405975342,0.0075362627230105,,,
Matheuristic,300,0.1,"RNDN300D0.1R3e-05P(25, 125)I2",,,,10.395643949508669,,52368.0,7.05069899559021,3.344944953918457
ILP,300,0.1,"RNDN300D0.1R3e-05P(50, 150)I0",74697.0,74697.0,9.0,9.465244054794312,0.0,,,
MILP,300,0.1,"RNDN300D0.1R3e-05P(50, 150)I0",74696.99999999997,74697.0,16.0,17.707881927490234,0.0,,,
Matheuristic,300,0.1,"RNDN300D0.1R3e-05P(50, 150)I0",,,,3.81789493560791,,69024.0,2.8670430183410645,0.9508519172668456
ILP,300,0.1,"RNDN300D0.1R3e-05P(50, 150)I1",74394.0,74394.0,6.0,8.59307599067688,0.0,,,
MILP,300,0.1,"RNDN300D0.1R3e-05P(50, 150)I1",74390.0,74394.0,14.0,13.696407079696655,0.0053767776971261,,,
Matheuristic,300,0.1,"RNDN300D0.1R3e-05P(50, 150)I1",,,,1.9624221324920657,,68532.0,1.5406999588012695,0.4217221736907959
ILP,300,0.1,"RNDN300D0.1R3e-05P(50, 150)I2",76231.0,76231.0,16.0,31.56357502937317,0.0,,,
MILP,300,0.1,"RNDN300D0.1R3e-05P(50, 150)I2",76231.0,76231.0,9.0,17.11908197402954,0.0,,,
Matheuristic,300,0.1,"RNDN300D0.1R3e-05P(50, 150)I2",,,,5.2146830558776855,,69252.0,5.1595470905303955,0.05513596534729
ILP,300,0.1,"RNDN300D0.1R3e-05P(75, 175)I0",94416.0,94416.0,21.0,27.774122953414917,0.0,,,
MILP,300,0.1,"RNDN300D0.1R3e-05P(75, 175)I0",94407.48102991296,94416.0,8.0,6.424376964569092,0.0090228034306045,,,
Matheuristic,300,0.1,"RNDN300D0.1R3e-05P(75, 175)I0",,,,3.3750619888305664,,86257.0,2.9336190223693848,0.4414429664611816
ILP,300,0.1,"RNDN300D0.1R3e-05P(75, 175)I1",95244.0,95244.0,19.0,27.96028304100037,0.0,,,
MILP,300,0.1,"RNDN300D0.1R3e-05P(75, 175)I1",95244.0,95244.0,19.0,28.556092023849487,0.0,,,
Matheuristic,300,0.1,"RNDN300D0.1R3e-05P(75, 175)I1",,,,9.595760822296144,,86222.0,7.35300087928772,2.242759943008423
ILP,300,0.1,"RNDN300D0.1R3e-05P(75, 175)I2",94921.0,94921.0,13.0,36.10582208633423,0.0,,,
MILP,300,0.1,"RNDN300D0.1R3e-05P(75, 175)I2",94921.0,94921.0,18.0,49.89654302597046,0.0,,,
Matheuristic,300,0.1,"RNDN300D0.1R3e-05P(75, 175)I2",,,,6.624422311782837,,86773.0,4.913589239120483,1.7108330726623535
ILP,300,0.1,"RNDN300D0.1R3e-05P(100, 200)I0",112957.0,112962.0,10.0,18.14831805229187,0.0044262672403109,,,
MILP,300,0.1,"RNDN300D0.1R3e-05P(100, 200)I0",112962.0,112962.0,12.0,30.149138927459717,0.0,,,
Matheuristic,300,0.1,"RNDN300D0.1R3e-05P(100, 200)I0",,,,2.69289231300354,,103433.0,2.5449142456054688,0.1479780673980713
ILP,300,0.1,"RNDN300D0.1R3e-05P(100, 200)I1",111626.0,111626.0,15.0,35.309662103652954,0.0,,,
MILP,300,0.1,"RNDN300D0.1R3e-05P(100, 200)I1",111620.57142857143,111626.0,20.0,51.749366998672485,0.0048631783173859,,,
Matheuristic,300,0.1,"RNDN300D0.1R3e-05P(100, 200)I1",,,,10.391575574874878,,102463.0,9.777449369430542,0.6141262054443359
ILP,300,0.1,"RNDN300D0.1R3e-05P(100, 200)I2",115740.0,115740.0,13.0,24.530820846557617,0.0,,,
MILP,300,0.1,"RNDN300D0.1R3e-05P(100, 200)I2",115740.0,115740.0,12.0,12.666391134262083,0.0,,,
Matheuristic,300,0.1,"RNDN300D0.1R3e-05P(100, 200)I2",,,,9.846431255340576,,104014.0,6.551054239273071,3.295377016067505
ILP,300,0.2,"RNDN300D0.2R1e-05P(25, 125)I0",85422.0,85422.0,12.0,33.76707315444946,0.0,,,
MILP,300,0.2,"RNDN300D0.2R1e-05P(25, 125)I0",85422.0,85422.0,11.0,37.87934184074402,0.0,,,
Matheuristic,300,0.2,"RNDN300D0.2R1e-05P(25, 125)I0",,,,6.678269147872925,,97972.0,2.6362650394439697,4.042004108428955
ILP,300,0.2,"RNDN300D0.2R1e-05P(25, 125)I1",83488.0,83488.0,9.0,43.47009897232056,0.0,,,
MILP,300,0.2,"RNDN300D0.2R1e-05P(25, 125)I1",83488.0,83488.0,18.0,35.50583291053772,0.0,,,
Matheuristic,300,0.2,"RNDN300D0.2R1e-05P(25, 125)I1",,,,9.489382266998293,,97280.0,4.463600158691406,5.025782108306885
ILP,300,0.2,"RNDN300D0.2R1e-05P(25, 125)I2",85163.0,85163.0,5.0,9.076577186584473,0.0,,,
MILP,300,0.2,"RNDN300D0.2R1e-05P(25, 125)I2",85163.0,85163.0,8.0,20.552425861358643,0.0,,,
Matheuristic,300,0.2,"RNDN300D0.2R1e-05P(25, 125)I2",,,,4.370620965957642,,98738.0,1.6572909355163574,2.713330030441284
ILP,300,0.2,"RNDN300D0.2R1e-05P(50, 150)I0",115147.02816901404,115150.0,12.0,37.15025520324707,0.0025808345514072,,,
MILP,300,0.2,"RNDN300D0.2R1e-05P(50, 150)I0",115148.36363636365,115150.0,16.0,29.089094161987305,0.0014210713298893,,,
Matheuristic,300,0.2,"RNDN300D0.2R1e-05P(50, 150)I0",,,,5.11586594581604,,131471.0,2.5265579223632812,2.589308023452759
ILP,300,0.2,"RNDN300D0.2R1e-05P(50, 150)I1",116833.0,116834.0,11.0,52.145212173461914,0.0008559152301556,,,
MILP,300,0.2,"RNDN300D0.2R1e-05P(50, 150)I1",116828.0,116834.0,17.0,16.814728021621704,0.0051354913809336,,,
Matheuristic,300,0.2,"RNDN300D0.2R1e-05P(50, 150)I1",,,,3.4747190475463867,,131796.0,3.068678140640259,0.4060409069061279
ILP,300,0.2,"RNDN300D0.2R1e-05P(50, 150)I2",113106.0,113106.0,9.0,25.34705901145935,0.0,,,
MILP,300,0.2,"RNDN300D0.2R1e-05P(50, 150)I2",113099.0,113106.0,9.0,26.57567000389099,0.0061888847629657,,,
Matheuristic,300,0.2,"RNDN300D0.2R1e-05P(50, 150)I2",,,,5.533313035964966,,129661.0,2.864614963531494,2.6686980724334717
ILP,300,0.2,"RNDN300D0.2R1e-05P(75, 175)I0",143738.0,143752.0,6.0,15.580311059951782,0.0097389949357226,,,
MILP,300,0.2,"RNDN300D0.2R1e-05P(75, 175)I0",143733.999999,143744.0,9.0,13.926382064819336,0.006956812806105,,,
Matheuristic,300,0.2,"RNDN300D0.2R1e-05P(75, 175)I0",,,,7.434179782867432,,162829.0,1.6728978157043457,5.761281967163086
ILP,300,0.2,"RNDN300D0.2R1e-05P(75, 175)I1",143661.0,143672.0,8.0,53.08440399169922,0.0076563283033576,,,
MILP,300,0.2,"RNDN300D0.2R1e-05P(75, 175)I1",143669.0,143671.0,14.0,36.42768096923828,0.0013920693807379,,,
Matheuristic,300,0.2,"RNDN300D0.2R1e-05P(75, 175)I1",,,,5.544300079345703,,162758.0,2.5269980430603027,3.0173020362854004
ILP,300,0.2,"RNDN300D0.2R1e-05P(75, 175)I2",144613.0,144613.0,6.0,30.93613600730896,0.0,,,
MILP,300,0.2,"RNDN300D0.2R1e-05P(75, 175)I2",144609.0,144613.0,14.0,51.28085398674011,0.0027660030564333,,,
Matheuristic,300,0.2,"RNDN300D0.2R1e-05P(75, 175)I2",,,,7.650431156158447,,163720.0,3.3995280265808105,4.250903129577637
ILP,300,0.2,"RNDN300D0.2R1e-05P(100, 200)I0",172811.0,172820.0,5.0,33.3539719581604,0.0052077305867376,,,
MILP,300,0.2,"RNDN300D0.2R1e-05P(100, 200)I0",172811.0,172820.0,6.0,25.804095029830933,0.0052077305867376,,,
Matheuristic,300,0.2,"RNDN300D0.2R1e-05P(100, 200)I0",,,,9.020971536636353,,195305.0,2.0854415893554688,6.935529947280884
ILP,300,0.2,"RNDN300D0.2R1e-05P(100, 200)I1",170747.0,170756.0,9.0,18.52939486503601,0.005270678629155,,,
MILP,300,0.2,"RNDN300D0.2R1e-05P(100, 200)I1",170748.6666666667,170750.0,10.0,10.442153930664062,0.0007808687164356,,,
Matheuristic,300,0.2,"RNDN300D0.2R1e-05P(100, 200)I1",,,,3.660480976104736,,195861.0,2.2772469520568848,1.3832340240478516
ILP,300,0.2,"RNDN300D0.2R1e-05P(100, 200)I2",174933.0,174945.0,6.0,3.545914888381958,0.0068592986367143,,,
MILP,300,0.2,"RNDN300D0.2R1e-05P(100, 200)I2",174943.0,174945.0,10.0,25.23103094100952,0.0011432164394523,,,
Matheuristic,300,0.2,"RNDN300D0.2R1e-05P(100, 200)I2",,,,4.430159091949463,,196770.0,3.027550220489502,1.402608871459961
ILP,300,0.2,"RNDN300D0.2R2e-05P(25, 125)I0",189954.0,189954.0,8.0,14.173066139221191,0.0,,,
MILP,300,0.2,"RNDN300D0.2R2e-05P(25, 125)I0",189946.0,189954.0,16.0,22.125733137130737,0.0042115459532307,,,
Matheuristic,300,0.2,"RNDN300D0.2R2e-05P(25, 125)I0",,,,6.696977138519287,,194399.0,4.154283046722412,2.542694091796875
ILP,300,0.2,"RNDN300D0.2R2e-05P(25, 125)I1",192381.0,192389.0,7.0,19.717079162597656,0.0041582418953266,,,
MILP,300,0.2,"RNDN300D0.2R2e-05P(25, 125)I1",192381.0,192389.0,8.0,16.364389896392822,0.0041582418953266,,,
Matheuristic,300,0.2,"RNDN300D0.2R2e-05P(25, 125)I1",,,,3.813115119934082,,195890.0,1.0553901195526123,2.7577250003814697
ILP,300,0.2,"RNDN300D0.2R2e-05P(25, 125)I2",189482.0,189497.0,10.0,21.25876307487488,0.0079156925967165,,,
MILP,300,0.2,"RNDN300D0.2R2e-05P(25, 125)I2",189497.0,189497.0,9.0,12.037904024124146,0.0,,,
Matheuristic,300,0.2,"RNDN300D0.2R2e-05P(25, 125)I2",,,,7.98012113571167,,193765.0,2.985785007476806,4.994336128234863
ILP,300,0.2,"RNDN300D0.2R2e-05P(50, 150)I0",256578.0,256602.0,3.0,12.824844121932983,0.0093530058222461,,,
MILP,300,0.2,"RNDN300D0.2R2e-05P(50, 150)I0",256577.10000000003,256602.0,10.0,25.066383123397827,0.0097037435405667,,,
Matheuristic,300,0.2,"RNDN300D0.2R2e-05P(50, 150)I0",,,,2.5977392196655273,,261094.0,1.317507028579712,1.2802321910858154
ILP,300,0.2,"RNDN300D0.2R2e-05P(50, 150)I1",257807.20105820097,257828.0,8.0,23.93069100379944,0.0080669833373536,,,
MILP,300,0.2,"RNDN300D0.2R2e-05P(50, 150)I1",257823.0,257841.0,9.0,19.79921007156372,0.0069810464588641,,,
Matheuristic,300,0.2,"RNDN300D0.2R2e-05P(50, 150)I1",,,,6.784503221511841,,262227.0,2.7548580169677734,4.029645204544067
ILP,300,0.2,"RNDN300D0.2R2e-05P(50, 150)I2",256359.0,256383.0,7.0,29.153859853744507,0.0093609950737763,,,
MILP,300,0.2,"RNDN300D0.2R2e-05P(50, 150)I2",256374.0,256383.0,7.0,29.19133496284485,0.0035103731526661,,,
Matheuristic,300,0.2,"RNDN300D0.2R2e-05P(50, 150)I2",,,,3.6465537548065186,,261299.0,2.5630850791931152,1.083468675613403
ILP,300,0.2,"RNDN300D0.2R2e-05P(75, 175)I0",322301.0,322329.0,3.0,9.69360613822937,0.00868677655439,,,
MILP,300,0.2,"RNDN300D0.2R2e-05P(75, 175)I0",322313.0,322336.0,11.0,29.132527112960815,0.0071354114960786,,,
Matheuristic,300,0.2,"RNDN300D0.2R2e-05P(75, 175)I0",,,,2.31994104385376,,328765.0,1.757591962814331,0.5623490810394287
ILP,300,0.2,"RNDN300D0.2R2e-05P(75, 175)I1",322368.0,322393.0,4.0,8.505036115646362,0.0077545107989317,,,
MILP,300,0.2,"RNDN300D0.2R2e-05P(75, 175)I1",322370.32608695654,322388.0,19.0,63.03123116493225,0.0054821870055517,,,
Matheuristic,300,0.2,"RNDN300D0.2R2e-05P(75, 175)I1",,,,4.215101003646851,,325707.0,3.0145390033721924,1.2005620002746582
ILP,300,0.2,"RNDN300D0.2R2e-05P(75, 175)I2",323840.0,323857.0,4.0,10.707191944122314,0.0052492303701942,,,
MILP,300,0.2,"RNDN300D0.2R2e-05P(75, 175)I2",323839.65116279066,323851.0,2.0,3.910139799118042,0.0035043390970976,,,
Matheuristic,300,0.2,"RNDN300D0.2R2e-05P(75, 175)I2",,,,5.397319078445435,,327532.0,0.9864170551300048,4.41090202331543
ILP,300,0.2,"RNDN300D0.2R2e-05P(100, 200)I0",388636.0,388667.0,6.0,38.34809184074402,0.0079759794374104,,,
MILP,300,0.2,"RNDN300D0.2R2e-05P(100, 200)I0",388633.5384615385,388659.0,13.0,38.52479505538941,0.0065511253982289,,,
